"ID","huc2","huc4","huc4_name","Latitude","Longitude","Elevation","Location","River_group","Anomalies","PeriodLength","PeriodID","AccumValue","Indicator","Year","Condition","WYT","meanValue","ratio","Ratio_Diff","Previous_PeriodLength","Whiplash","Flag"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-87.145,2,50,-186.3196,-88.2386,2008,"Deficit","BN",293.545,-0.300596501388203,0.0335294418232298,1,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-121.945,4,44,-347.587920806,-115.901172746,1990,"Deficit","C",293.545,-0.394832726655198,-0.185301896765402,3,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-183.145,5,44,-524.0085380806,-176.4206172746,1991,"Deficit","C",293.545,-0.601000246213017,-0.206167519557819,4,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-92.445,1,44,-81.117746,-81.117746,1987,"Deficit","BN",293.545,-0.27633836720094,-0.347290146314875,1,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",150.655,2,51,198.3555704,141.2955064,2011,"Surplus","W",293.545,0.481341894428452,0.28695921374917,1,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-58.445,3,44,-231.68674806,-61.50672746,1989,"Deficit","BN",293.545,-0.209530829889795,0.0938716283363709,2,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",114.055,1,49,98.6067604,98.6067604,2003,"Surplus","W",293.545,0.335917015789743,0.473638305540888,2,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-95.745,3,50,-281.31396,-94.99436,2009,"Deficit","D",293.545,-0.323610894411419,-0.0230143930232161,2,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-121.545,1,50,-98.081,-98.081,2007,"Deficit","D",293.545,-0.334125943211433,-1.1315867754518,4,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-48.345,1,52,-32.201,-32.201,2012,"Deficit","BN",293.545,-0.109696980020099,-0.591038874448551,2,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",-89.945,2,44,-170.1800206,-89.0622746,1988,"Deficit","BN",293.545,-0.303402458226166,-0.0270640910252261,1,NA,"Actual"
"TCCC1",18,1801,"Klamath-Northern California Coastal",41.11,-122.7,2537,"Trinity County in California","North Coast",73.955,1,51,57.060064,57.060064,2010,"Surplus","W",293.545,0.194382680679282,0.517993575090701,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-370.6125,2,55,-508.823791375,-340.299298875,2021,"Deficit","C",439.9125,-0.773561330662348,-0.390474938482084,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-290.9125,6,43,-1412.93468790906,-277.694268515313,1992,"Deficit","C",439.9125,-0.631248869980536,-0.170268659668826,5,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-125.9125,3,49,-436.657949558496,-124.922700524577,2009,"Deficit","BN",439.9125,-0.283971700109855,-0.0127499529885273,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-106.4125,2,49,-311.735249033919,-119.313836830511,2008,"Deficit","BN",439.9125,-0.271221747121328,0.166186628870279,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-187.7125,5,43,-1135.24041939375,-202.79095676875,1991,"Deficit","D",439.9125,-0.46098021031171,0.194230871721649,4,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-225.7125,3,43,-644.2139175,-228.2994675,1989,"Deficit","D",439.9125,-0.518965629528599,0.033323632540562,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-134.9125,5,51,-1211.41179558125,-166.68649170625,2016,"Deficit","BN",439.9125,-0.378908286775779,0.40929189252124,4,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",137.4875,1,50,98.1259699213134,98.1259699213134,2010,"Surplus","AN",439.9125,0.223057926113292,0.507029626223147,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-239.0125,1,55,-168.5244925,-168.5244925,2020,"Deficit","BN",439.9125,-0.383086392180263,-0.907980660926889,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",184.4875,1,48,130.380290959656,130.380290959656,2005,"Surplus","W",439.9125,0.296377781853565,0.696973870702199,6,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-298.8125,4,43,-932.449462625,-288.235545125,1990,"Deficit","C",439.9125,-0.655211082033359,-0.136245452504759,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-178.1125,3,47,-341.191255,-162.694555,2001,"Deficit","BN",439.9125,-0.369833898786691,-0.198603938283181,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-270.6125,1,49,-192.421412203408,-192.421412203408,2007,"Deficit","D",439.9125,-0.437408375991607,-1.007206730537,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",374.8875,1,42,307.4198325,307.4198325,1986,"Surplus","W",439.9125,0.698820407467394,0.869074605745461,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-107.5125,1,41,-74.89695,-74.89695,1985,"Deficit","AN",439.9125,-0.170254198278067,-0.42013229903674,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",271.8875,2,48,381.041709603605,250.661418643948,2006,"Surplus","W",439.9125,0.569798354545389,0.273420572691824,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-290.4125,3,55,-806.71931120625,-297.89551983125,2022,"Deficit","C",439.9125,-0.677169936819822,0.0963913938425255,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-337.4125,3,51,-697.9861925,-325.9232425,2014,"Deficit","C",439.9125,-0.740881976529423,-0.147997141476998,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-201.6125,6,47,-686.240636423125,-176.227226935625,2004,"Deficit","D",439.9125,-0.400596088848635,-0.32699657476913,5,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-256.1125,1,43,-172.9555,-172.9555,1987,"Deficit","D",439.9125,-0.393158866820106,-1.0919792742875,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-174.0125,1,47,-103.1705,-103.1705,1999,"Deficit","AN",439.9125,-0.234525047594692,-1.28510783394425,4,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",291.5875,1,54,230.90755,230.90755,2019,"Surplus","W",439.9125,0.524894268746626,0.781639644247436,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-191.6125,1,39,-118.1305,-118.1305,1981,"Deficit","BN",439.9125,-0.268531810303185,-1.13530997641576,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-350.4125,4,51,-1044.725303875,-346.739111375,2015,"Deficit","C",439.9125,-0.788200179297019,-0.0473182027675959,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-185.5125,1,53,-112.9455,-112.9455,2018,"Deficit","BN",439.9125,-0.25674537550081,-1.27824715425013,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",324.9875,3,46,745.379124031261,294.1433,1997,"Surplus","W",439.9125,0.668640468274941,0.397314920580797,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",109.9875,1,44,51.8352347227031,51.8352347227031,1993,"Surplus","AN",439.9125,0.117830783900669,0.749079653881205,6,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",961.4875,2,40,1125.8793,862.0045,1983,"Surplus","W",439.9125,1.9594908078311,1.35965606796806,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",331.2875,1,40,263.8748,263.8748,1982,"Surplus","W",439.9125,0.599834739863041,0.868366550166226,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-183.5125,1,51,-111.2455,-111.2455,2012,"Deficit","AN",439.9125,-0.252880970647572,-1.10692187761929,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-131.8125,4,47,-477.63606325,-136.44480825,2002,"Deficit","BN",439.9125,-0.310163517176711,0.0596703816099793,3,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",558.0875,1,52,449.371401244062,449.371401244062,2017,"Surplus","W",439.9125,1.02150177874933,1.4004100655251,5,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-14.0125,5,47,-510.0134094875,-32.3773462375,2003,"Deficit","AN",439.9125,-0.0735995140795045,0.236564003097207,4,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",424.6875,2,50,473.82924040951,375.703270488197,2011,"Surplus","W",439.9125,0.854040906971721,0.630982980858429,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-255.3125,2,43,-415.91445,-242.95895,1988,"Deficit","C",439.9125,-0.552289262069162,-0.159130395249055,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",76.6875,3,40,1235.8038,109.9245,1984,"Surplus","AN",439.9125,0.249878100758674,-1.70961270707243,2,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-38.9125,2,56,729.589547025312,11.6645,2024,"Surplus","AN",439.9125,0.0265155002415252,-1.60545687386767,1,NA,"Estimated"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",87.7875,2,46,451.235824031261,119.3595,1996,"Surplus","W",439.9125,0.271325547694144,-0.483088850694765,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",426.2875,1,46,331.876324031261,331.876324031261,1995,"Surplus","W",439.9125,0.754414398388909,1.2161433553783,1,0.754414398388909,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-70.4125,2,47,-178.4967,-75.3262,2000,"Deficit","AN",439.9125,-0.171229960503509,0.063295087091183,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-287.2125,2,51,-372.06295,-260.81745,2013,"Deficit","C",439.9125,-0.592884835052425,-0.340003864404853,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",-248.1125,1,45,-203.120339791595,-203.120339791595,1994,"Deficit","D",439.9125,-0.461728956989389,-0.579559740890058,1,NA,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",897.1875,1,56,717.925047025312,717.925047025312,2023,"Surplus","W",439.9125,1.6319723741092,2.30914231092902,3,1.6319723741092,"Actual"
"TMDC1",18,1803,"Tulare-Buena Vista Lakes",36.41,-119,752,"Tulare County in California","San Joaquin",491.0875,4,46,1207.54362403126,462.1645,1998,"Surplus","W",439.9125,1.05058278634956,0.381942318074617,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-77.845,1,50,-68.3081184284,-68.3081184284,1994,"Deficit","C",118.645,-0.575735331690337,-0.723434903657129,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-72.745,4,48,-201.819524,-68.529284,1990,"Deficit","C",118.645,-0.577599426861646,-0.319789658224114,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-28.545,3,48,-133.29024,-30.58784,1989,"Deficit","BN",118.645,-0.257809768637532,0.154962788149522,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-83.345,5,48,-283.6829524,-81.8634284,1991,"Deficit","C",118.645,-0.68998633233596,-0.112386905474314,4,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",25.655,1,49,17.523815716,17.523815716,1993,"Surplus","AN",118.645,0.147699571966792,0.616803561515445,6,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",128.955,1,51,109.22868815716,109.22868815716,1995,"Surplus","W",118.645,0.920634566624468,1.4963698983148,1,0.920634566624468,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",14.655,1,55,6.96712600000002,6.96712600000002,2010,"Surplus","AN",118.645,0.0587224577521178,0.583175574191917,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-12.445,3,52,-111.536304,-17.897264,2002,"Deficit","AN",118.645,-0.150847182772135,0.413589919507775,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",58.155,1,53,50.5497736,50.5497736,2003,"Surplus","W",118.645,0.426059029879051,0.576906212651186,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-52.745,6,48,-339.33979524,-55.65684284,1992,"Deficit","D",118.645,-0.469103989548654,0.220882342787307,5,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-50.145,1,54,-40.319,-40.319,2007,"Deficit","BN",118.645,-0.339828901344347,-1.49600792279489,4,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-67.045,3,54,-121.37514,-62.22374,2009,"Deficit","D",118.645,-0.524453116439799,-0.365724135024653,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-48.445,2,48,-102.7024,-48.9734,1988,"Deficit","BN",118.645,-0.412772556787054,0.040082599351005,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-71.445,2,52,-93.63904,-66.96764,2001,"Deficit","C",118.645,-0.564437102279911,-0.33963706856589,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-31.845,1,52,-26.6714,-26.6714,2000,"Deficit","BN",118.645,-0.224800033714021,-0.392451430738759,5,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",151.755,4,53,232.9192336,137.17486,2006,"Surplus","W",118.645,1.15617902145055,1.10599907286443,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-54.145,4,56,-217.08781128014,-56.33348587874,2015,"Deficit","D",118.645,-0.474807078922331,0.166010981572422,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",25.255,2,51,136.76968815716,27.541,1996,"Surplus","AN",118.645,0.232129461839943,-0.688505104784525,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-16.445,2,54,-59.1514,-18.8324,2008,"Deficit","BN",118.645,-0.158728981415146,0.181099919929201,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",34.255,3,45,300.601506,35.641,1984,"Surplus","W",118.645,0.300400353997219,-1.14467529183699,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-79.245,3,56,-160.7543254014,-76.0298587874,2014,"Deficit","C",118.645,-0.640818060494753,-0.243889509995364,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",38.255,2,53,89.7907736,39.241,2004,"Surplus","W",118.645,0.330742972733786,-0.0953160571452653,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-65.045,1,48,-53.729,-53.729,1987,"Deficit","D",118.645,-0.452855156138059,-0.801844662649079,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",22.655,3,51,159.91328815716,23.1436,1997,"Surplus","AN",118.645,0.195065953053226,-0.0370635087867166,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",130.455,4,51,279.63714815716,119.72386,1998,"Surplus","W",118.645,1.00909317712504,0.814027224071811,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",2.25500000000001,3,53,95.7443736,5.95360000000001,2005,"Surplus","AN",118.645,0.0501799485861183,-0.280563024147667,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-46.645,1,56,-37.63087874,-37.63087874,2012,"Deficit","BN",118.645,-0.317172057313835,-0.683780111593409,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",16.755,5,51,299.52814815716,19.891,1999,"Surplus","AN",118.645,0.167651397024738,-0.841441780100299,4,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-59.445,1,44,-50.89994,-50.89994,1981,"Deficit","D",118.645,-0.429010409203928,-0.648198744152724,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-47.445,1,46,-39.1364,-39.1364,1985,"Deficit","BN",118.645,-0.329861351089384,-0.630261705086603,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",19.355,2,61,37.475022476,19.242729316,2024,"Surplus","AN",118.645,0.162187444190653,0.00851646639976406,1,NA,"Estimated"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",109.555,1,45,93.509506,93.509506,1982,"Surplus","W",118.645,0.788145358000758,1.21715576720469,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-66.345,3,60,-244.9395924,-69.2720684,2022,"Deficit","C",118.645,-0.583859989042943,0.222037301192633,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-92.745,1,60,-80.05184,-80.05184,2020,"Deficit","C",118.645,-0.674717350077964,-0.962859286105609,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",47.555,2,55,50.4633386,43.4962126,2011,"Surplus","W",118.645,0.366608054279574,0.307885596527456,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-63.045,1,58,-51.929,-51.929,2018,"Deficit","D",118.645,-0.437683846769775,-0.991623036294935,2,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",185.155,2,45,264.960506,171.451,1983,"Surplus","W",118.645,1.44507564583421,0.656930287833453,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-97.345,2,60,-175.667524,-95.615684,2021,"Deficit","C",118.645,-0.805897290235577,-0.131179940157613,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",27.955,1,61,18.23229316,18.23229316,2023,"Surplus","AN",118.645,0.153670977790889,0.737530966833832,3,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",72.555,2,57,69.9482665533386,65.7221151412126,2017,"Surplus","W",118.645,0.55393918952516,0.51831905035262,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",-48.145,2,56,-84.724466614,-47.093587874,2013,"Deficit","BN",118.645,-0.396928550499389,-0.0797564931855536,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",50.355,1,47,41.40586,41.40586,1986,"Surplus","W",118.645,0.34898950651102,0.678850857600405,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",43.755,1,59,34.1866,34.1866,2019,"Surplus","W",118.645,0.288141936027646,0.725825782797421,1,NA,"Actual"
"UKAC1",18,1801,"Klamath-Northern California Coastal",39.2,-123.19,599,"Mendocino County in California","Russian Napa",10.955,1,57,4.226151412126,4.226151412126,2016,"Surplus","AN",118.645,0.0356201391725399,0.510427218094871,4,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",168.8675,1,31,127.18526,127.18526,1983,"Surplus","W",45.9325,2.76896010450117,3.6298690469711,2,2.76896010450117,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-41.4325,6,31,-7.43771360000003,-40.3706056,1988,"Deficit","D",45.9325,-0.87891156806183,-0.0924743395199479,5,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-44.5325,7,31,-51.13783472,-43.70012112,1989,"Deficit","C",45.9325,-0.95139870723344,-0.0724871391716104,6,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-42.1325,2,30,-68.7322,-39.5437,1982,"Deficit","D",45.9325,-0.860908942469929,-0.225443857834867,1,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-0.832500000000003,4,31,69.05592,-8.08514,1986,"Deficit","W",45.9325,-0.176022206498667,0.63159113917161,3,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-17.8325,2,31,114.23676,-12.9485,1984,"Deficit","AN",45.9325,-0.281902792140641,-3.05086289664181,1,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",27.9675,1,36,16.88766,16.88766,2001,"Surplus","W",45.9325,0.367662548304577,0.964880204648125,3,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-43.1325,1,37,-33.1885,-33.1885,2002,"Deficit","BN",45.9325,-0.722549393131225,-1.0902119414358,1,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-45.5325,8,31,-96.303858944,-45.166024224,1990,"Deficit","C",45.9325,-0.983312996766995,-0.0319142895335548,7,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-26.8325,9,31,-126.8030637888,-30.4992048448,1991,"Deficit","BN",45.9325,-0.664000540898057,0.319312455868938,8,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",6.2675,10,31,-127.88890475776,-1.08584096896,1992,"Deficit","W",45.9325,-0.0236399274796713,0.640360613418386,9,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",153.6675,1,32,122.716831806208,122.716831806208,1993,"Surplus","W",45.9325,2.67167760967089,2.69531753715056,10,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",-38.1325,1,30,-29.1885,-29.1885,1981,"Deficit","BN",45.9325,-0.635465084635062,-2.07288521199586,1,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",158.7675,1,42,119.226092,119.226092,2023,"Surplus","W",45.9325,2.59568044412997,3.44343617264464,3,NA,"Actual"
"VRVC1",18,1807,"Southern California Coastal",34.35,-119.31,200,"Ventura County in California","Southern California",28.8675,2,42,143.637592,24.4115,2024,"Surplus","W",45.9325,0.53146464921352,-2.06421579491645,1,NA,"Estimated"
